"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Mexico","Electricity - total net installed capacity of electric power plants, solar","1994","Kilowatts,  thousand","9",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","1993","Kilowatts,  thousand","7",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","1992","Kilowatts,  thousand","5",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","1991","Kilowatts,  thousand","0",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","1990","Kilowatts,  thousand","5",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","1.9",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","1.9",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","1.3",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","1.3",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","0.7",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","0.7",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","0.7",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0.5",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0.5",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0.5",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","0.5",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","0.2",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","0.2",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","0.1",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","0.1",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","0.1",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","0.1",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","0.1",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","0.1",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","0.1",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","1999","Kilowatts,  thousand","0.1","1"
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, solar","1998","Kilowatts,  thousand","0.1","1"
"Mongolia","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","89",""
"Mongolia","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","64",""
"Mongolia","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","23",""
"Mongolia","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","5",""
"Mongolia","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","1",""
"Mongolia","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","1",""
"Montenegro","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","3.39",""
"Morocco","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","261",""
"Morocco","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","205",""
"Morocco","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","161",""
"Morocco","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","161",""
"Mozambique","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","40",""
"Mozambique","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","15",""
"Mozambique","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","1.3",""
"Mozambique","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","1.3",""
"Mozambique","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","1.36",""
"Myanmar","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","10","1"
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","135",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","87.5",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","69.8",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","36",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","21",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","16.5",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","14.6",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","11.1",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","7.35",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","4.21",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","3.64",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","2.98",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","2.44",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","1.88",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","1.59",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","1.58",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","1.56",""
"Namibia","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","1.5",""
"Nauru","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","0.822","1"
