"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","7300",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","6611",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","6435",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","5819",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","5088",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","4194",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","3606",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","2764",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","2017",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","1475",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","1089",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","823",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","585",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","522",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","475",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","417",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","357",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","295",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","209",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","196",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","1998","Kilowatts,  thousand","174",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","1997","Kilowatts,  thousand","123",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","1996","Kilowatts,  thousand","105",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","1995","Kilowatts,  thousand","67",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","1994","Kilowatts,  thousand","40",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","1993","Kilowatts,  thousand","29",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","1992","Kilowatts,  thousand","20",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","1991","Kilowatts,  thousand","12",""
"Sweden","Electricity - total net installed capacity of electric power plants, wind","1990","Kilowatts,  thousand","8",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","75",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","75",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","75",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","60",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","60",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","60",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","49",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","46",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","42",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","18",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","14",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","12",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","12",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","12",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","9",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","5",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","5",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","5",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","3",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","3",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","1998","Kilowatts,  thousand","3",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","1997","Kilowatts,  thousand","2",""
"Switzerland","Electricity - total net installed capacity of electric power plants, wind","1996","Kilowatts,  thousand","2",""
"Syrian Arab Republic","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","1",""
"Syrian Arab Republic","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","1",""
"Syrian Arab Republic","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","1",""
"Syrian Arab Republic","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","1",""
"Syrian Arab Republic","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","1",""
"Syrian Arab Republic","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","1",""
"Syrian Arab Republic","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","1",""
"Syrian Arab Republic","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","1",""
"Syrian Arab Republic","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","1",""
"Syrian Arab Republic","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","1",""
"Syrian Arab Republic","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","1",""
"Thailand","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","1102.82",""
"Thailand","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","627.82","1"
"Thailand","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","507.04","1"
"Thailand","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","233",""
